,date,hour,holiday,weekday,count
8263,2018-12-11,16,No,Tuesday,543
8264,2018-12-11,17,No,Tuesday,841
8265,2018-12-11,18,No,Tuesday,756
8266,2018-12-11,19,No,Tuesday,400
8267,2018-12-11,20,No,Tuesday,262
8268,2018-12-11,21,No,Tuesday,181
8269,2018-12-11,22,No,Tuesday,177
8270,2018-12-11,23,No,Tuesday,78
8271,2018-12-12,0,No,Wednesday,36
8272,2018-12-12,1,No,Wednesday,16
8273,2018-12-12,2,No,Wednesday,8
8274,2018-12-12,3,No,Wednesday,8
8275,2018-12-12,4,No,Wednesday,5
8276,2018-12-12,5,No,Wednesday,100
8277,2018-12-12,6,No,Wednesday,262
8278,2018-12-12,7,No,Wednesday,599
8279,2018-12-12,8,No,Wednesday,967
8280,2018-12-12,9,No,Wednesday,444
8281,2018-12-12,10,No,Wednesday,222
8282,2018-12-12,11,No,Wednesday,237
8283,2018-12-12,12,No,Wednesday,326
8284,2018-12-12,13,No,Wednesday,314
8285,2018-12-12,14,No,Wednesday,269
8286,2018-12-12,15,No,Wednesday,355
8287,2018-12-12,16,No,Wednesday,578
8288,2018-12-12,17,No,Wednesday,889
8289,2018-12-12,18,No,Wednesday,732
8290,2018-12-12,19,No,Wednesday,421
8291,2018-12-12,20,No,Wednesday,300
8292,2018-12-12,21,No,Wednesday,232
8293,2018-12-12,22,No,Wednesday,167
8294,2018-12-12,23,No,Wednesday,87
8295,2018-12-13,0,No,Thursday,33
8296,2018-12-13,1,No,Thursday,18
8297,2018-12-13,2,No,Thursday,2
8298,2018-12-13,3,No,Thursday,7
8299,2018-12-13,4,No,Thursday,11
8300,2018-12-13,5,No,Thursday,73
8301,2018-12-13,6,No,Thursday,220
8302,2018-12-13,7,No,Thursday,601
8303,2018-12-13,8,No,Thursday,1054
8304,2018-12-13,9,No,Thursday,472
8305,2018-12-13,10,No,Thursday,250
8306,2018-12-13,11,No,Thursday,284
8307,2018-12-13,12,No,Thursday,369
8308,2018-12-13,13,No,Thursday,345
8309,2018-12-13,14,No,Thursday,357
8310,2018-12-13,15,No,Thursday,424
8311,2018-12-13,16,No,Thursday,610
8312,2018-12-13,17,No,Thursday,934
8313,2018-12-13,18,No,Thursday,794
8314,2018-12-13,19,No,Thursday,459
8315,2018-12-13,20,No,Thursday,302
8316,2018-12-13,21,No,Thursday,261
8317,2018-12-13,22,No,Thursday,205
8318,2018-12-13,23,No,Thursday,120
8319,2018-12-14,0,No,Friday,54
8320,2018-12-14,1,No,Friday,30
8321,2018-12-14,2,No,Friday,19
8322,2018-12-14,3,No,Friday,14
8323,2018-12-14,4,No,Friday,12
8324,2018-12-14,5,No,Friday,71
8325,2018-12-14,6,No,Friday,230
8326,2018-12-14,7,No,Friday,521
8327,2018-12-14,8,No,Friday,978
8328,2018-12-14,9,No,Friday,529
8329,2018-12-14,10,No,Friday,293
8330,2018-12-14,11,No,Friday,333
8331,2018-12-14,12,No,Friday,358
8332,2018-12-14,13,No,Friday,381
8333,2018-12-14,14,No,Friday,366
8334,2018-12-14,15,No,Friday,487
8335,2018-12-14,16,No,Friday,558
8336,2018-12-14,17,No,Friday,513
8337,2018-12-14,18,No,Friday,247
8338,2018-12-14,19,No,Friday,124
8339,2018-12-14,20,No,Friday,54
8340,2018-12-14,21,No,Friday,58
8341,2018-12-14,22,No,Friday,96
8342,2018-12-14,23,No,Friday,90
8343,2018-12-15,0,No,Saturday,74
8344,2018-12-15,1,No,Saturday,42
8345,2018-12-15,2,No,Saturday,49
8346,2018-12-15,3,No,Saturday,12
8347,2018-12-15,4,No,Saturday,4
8348,2018-12-15,5,No,Saturday,11
8349,2018-12-15,6,No,Saturday,15
8350,2018-12-15,7,No,Saturday,42
8351,2018-12-15,8,No,Saturday,87
8352,2018-12-15,9,No,Saturday,53
8353,2018-12-15,10,No,Saturday,66
8354,2018-12-15,11,No,Saturday,61
8355,2018-12-15,12,No,Saturday,78
8356,2018-12-15,13,No,Saturday,148
8357,2018-12-15,14,No,Saturday,80
8358,2018-12-15,15,No,Saturday,80
8359,2018-12-15,16,No,Saturday,62
8360,2018-12-15,17,No,Saturday,48
8361,2018-12-15,18,No,Saturday,41
8362,2018-12-15,19,No,Saturday,49
8363,2018-12-15,20,No,Saturday,27
8364,2018-12-15,21,No,Saturday,18
8365,2018-12-15,22,No,Saturday,23
8366,2018-12-15,23,No,Saturday,38
8367,2018-12-16,0,No,Sunday,23
8368,2018-12-16,1,No,Sunday,33
8369,2018-12-16,2,No,Sunday,39
8370,2018-12-16,3,No,Sunday,8
8371,2018-12-16,4,No,Sunday,10
8372,2018-12-16,5,No,Sunday,8
8373,2018-12-16,6,No,Sunday,22
8374,2018-12-16,7,No,Sunday,28
8375,2018-12-16,8,No,Sunday,48
8376,2018-12-16,9,No,Sunday,91
8377,2018-12-16,10,No,Sunday,79
8378,2018-12-16,11,No,Sunday,60
8379,2018-12-16,12,No,Sunday,75
8380,2018-12-16,13,No,Sunday,121
8381,2018-12-16,14,No,Sunday,191
8382,2018-12-16,15,No,Sunday,249
8383,2018-12-16,16,No,Sunday,290
8384,2018-12-16,17,No,Sunday,233
8385,2018-12-16,18,No,Sunday,183
8386,2018-12-16,19,No,Sunday,171
8387,2018-12-16,20,No,Sunday,131
8388,2018-12-16,21,No,Sunday,124
8389,2018-12-16,22,No,Sunday,88
8390,2018-12-16,23,No,Sunday,58
8391,2018-12-17,0,No,Monday,20
8392,2018-12-17,1,No,Monday,23
8393,2018-12-17,2,No,Monday,6
8394,2018-12-17,3,No,Monday,14
8395,2018-12-17,4,No,Monday,11
8396,2018-12-17,5,No,Monday,71
8397,2018-12-17,6,No,Monday,239
8398,2018-12-17,7,No,Monday,596
8399,2018-12-17,8,No,Monday,883
8400,2018-12-17,9,No,Monday,468
8401,2018-12-17,10,No,Monday,222
8402,2018-12-17,11,No,Monday,285
8403,2018-12-17,12,No,Monday,347
8404,2018-12-17,13,No,Monday,326
8405,2018-12-17,14,No,Monday,349
8406,2018-12-17,15,No,Monday,445
8407,2018-12-17,16,No,Monday,653
8408,2018-12-17,17,No,Monday,934
8409,2018-12-17,18,No,Monday,752
8410,2018-12-17,19,No,Monday,453
8411,2018-12-17,20,No,Monday,303
8412,2018-12-17,21,No,Monday,175
8413,2018-12-17,22,No,Monday,129
8414,2018-12-17,23,No,Monday,68
8415,2018-12-18,0,No,Tuesday,35
8416,2018-12-18,1,No,Tuesday,8
8417,2018-12-18,2,No,Tuesday,7
8418,2018-12-18,3,No,Tuesday,4
8419,2018-12-18,4,No,Tuesday,11
8420,2018-12-18,5,No,Tuesday,71
8421,2018-12-18,6,No,Tuesday,270
8422,2018-12-18,7,No,Tuesday,614
8423,2018-12-18,8,No,Tuesday,954
8424,2018-12-18,9,No,Tuesday,445
8425,2018-12-18,10,No,Tuesday,226
8426,2018-12-18,11,No,Tuesday,244
8427,2018-12-18,12,No,Tuesday,279
8428,2018-12-18,13,No,Tuesday,316
8429,2018-12-18,14,No,Tuesday,302
8430,2018-12-18,15,No,Tuesday,366
8431,2018-12-18,16,No,Tuesday,602
8432,2018-12-18,17,No,Tuesday,900
8433,2018-12-18,18,No,Tuesday,729
8434,2018-12-18,19,No,Tuesday,413
8435,2018-12-18,20,No,Tuesday,299
8436,2018-12-18,21,No,Tuesday,206
8437,2018-12-18,22,No,Tuesday,129
8438,2018-12-18,23,No,Tuesday,84
8439,2018-12-19,0,No,Wednesday,37
8440,2018-12-19,1,No,Wednesday,10
8441,2018-12-19,2,No,Wednesday,12
8442,2018-12-19,3,No,Wednesday,7
8443,2018-12-19,4,No,Wednesday,10
8444,2018-12-19,5,No,Wednesday,82
8445,2018-12-19,6,No,Wednesday,232
8446,2018-12-19,7,No,Wednesday,594
8447,2018-12-19,8,No,Wednesday,919
8448,2018-12-19,9,No,Wednesday,441
8449,2018-12-19,10,No,Wednesday,244
8450,2018-12-19,11,No,Wednesday,258
8451,2018-12-19,12,No,Wednesday,259
8452,2018-12-19,13,No,Wednesday,348
8453,2018-12-19,14,No,Wednesday,336
8454,2018-12-19,15,No,Wednesday,390
8455,2018-12-19,16,No,Wednesday,631
8456,2018-12-19,17,No,Wednesday,864
8457,2018-12-19,18,No,Wednesday,704
8458,2018-12-19,19,No,Wednesday,442
8459,2018-12-19,20,No,Wednesday,248
8460,2018-12-19,21,No,Wednesday,195
8461,2018-12-19,22,No,Wednesday,120
8462,2018-12-19,23,No,Wednesday,83
8463,2018-12-20,0,No,Thursday,33
8464,2018-12-20,1,No,Thursday,29
8465,2018-12-20,2,No,Thursday,9
8466,2018-12-20,3,No,Thursday,9
8467,2018-12-20,4,No,Thursday,13
8468,2018-12-20,5,No,Thursday,65
8469,2018-12-20,6,No,Thursday,217
8470,2018-12-20,7,No,Thursday,525
8471,2018-12-20,8,No,Thursday,932
8472,2018-12-20,9,No,Thursday,443
8473,2018-12-20,10,No,Thursday,217
8474,2018-12-20,11,No,Thursday,181
8475,2018-12-20,12,No,Thursday,275
8476,2018-12-20,13,No,Thursday,185
8477,2018-12-20,14,No,Thursday,138
8478,2018-12-20,15,No,Thursday,142
8479,2018-12-20,16,No,Thursday,167
8480,2018-12-20,17,No,Thursday,297
8481,2018-12-20,18,No,Thursday,156
8482,2018-12-20,19,No,Thursday,95
8483,2018-12-20,20,No,Thursday,81
8484,2018-12-20,21,No,Thursday,88
8485,2018-12-20,22,No,Thursday,70
8486,2018-12-20,23,No,Thursday,32
8487,2018-12-21,0,No,Friday,35
8488,2018-12-21,1,No,Friday,23
8489,2018-12-21,2,No,Friday,9
8490,2018-12-21,3,No,Friday,2
8491,2018-12-21,4,No,Friday,8
8492,2018-12-21,5,No,Friday,51
8493,2018-12-21,6,No,Friday,139
8494,2018-12-21,7,No,Friday,181
8495,2018-12-21,8,No,Friday,547
8496,2018-12-21,9,No,Friday,435
8497,2018-12-21,10,No,Friday,259
8498,2018-12-21,11,No,Friday,314
8499,2018-12-21,12,No,Friday,395
8500,2018-12-21,13,No,Friday,416
8501,2018-12-21,14,No,Friday,450
8502,2018-12-21,15,No,Friday,325
8503,2018-12-21,16,No,Friday,502
8504,2018-12-21,17,No,Friday,512
8505,2018-12-21,18,No,Friday,333
8506,2018-12-21,19,No,Friday,256
8507,2018-12-21,20,No,Friday,178
8508,2018-12-21,21,No,Friday,152
8509,2018-12-21,22,No,Friday,123
8510,2018-12-21,23,No,Friday,51
8511,2018-12-22,0,No,Saturday,26
8512,2018-12-22,1,No,Saturday,28
8513,2018-12-22,2,No,Saturday,20
8514,2018-12-22,3,No,Saturday,20
8515,2018-12-22,4,No,Saturday,11
8516,2018-12-22,5,No,Saturday,12
8517,2018-12-22,6,No,Saturday,32
8518,2018-12-22,7,No,Saturday,71
8519,2018-12-22,8,No,Saturday,132
8520,2018-12-22,9,No,Saturday,254
8521,2018-12-22,10,No,Saturday,264
8522,2018-12-22,11,No,Saturday,336
8523,2018-12-22,12,No,Saturday,363
8524,2018-12-22,13,No,Saturday,322
8525,2018-12-22,14,No,Saturday,372
8526,2018-12-22,15,No,Saturday,353
8527,2018-12-22,16,No,Saturday,292
8528,2018-12-22,17,No,Saturday,213
8529,2018-12-22,18,No,Saturday,157
8530,2018-12-22,19,No,Saturday,127
8531,2018-12-22,20,No,Saturday,101
8532,2018-12-22,21,No,Saturday,88
8533,2018-12-22,22,No,Saturday,73
8534,2018-12-22,23,No,Saturday,43
8535,2018-12-23,0,No,Sunday,44
8536,2018-12-23,1,No,Sunday,17
8537,2018-12-23,2,No,Sunday,29
8538,2018-12-23,3,No,Sunday,19
8539,2018-12-23,4,No,Sunday,8
8540,2018-12-23,5,No,Sunday,11
8541,2018-12-23,6,No,Sunday,25
8542,2018-12-23,7,No,Sunday,51
8543,2018-12-23,8,No,Sunday,84
8544,2018-12-23,9,No,Sunday,170
8545,2018-12-23,10,No,Sunday,249
8546,2018-12-23,11,No,Sunday,286
8547,2018-12-23,12,No,Sunday,328
8548,2018-12-23,13,No,Sunday,325
8549,2018-12-23,14,No,Sunday,347
8550,2018-12-23,15,No,Sunday,318
8551,2018-12-23,16,No,Sunday,286
8552,2018-12-23,17,No,Sunday,190
8553,2018-12-23,18,No,Sunday,124
8554,2018-12-23,19,No,Sunday,111
8555,2018-12-23,20,No,Sunday,105
8556,2018-12-23,21,No,Sunday,50
8557,2018-12-23,22,No,Sunday,54
8558,2018-12-23,23,No,Sunday,39
8559,2018-12-24,0,No,Monday,26
8560,2018-12-24,1,No,Monday,17
8561,2018-12-24,2,No,Monday,8
8562,2018-12-24,3,No,Monday,7
8563,2018-12-24,4,No,Monday,4
8564,2018-12-24,5,No,Monday,17
8565,2018-12-24,6,No,Monday,34
8566,2018-12-24,7,No,Monday,67
8567,2018-12-24,8,No,Monday,99
8568,2018-12-24,9,No,Monday,144
8569,2018-12-24,10,No,Monday,178
8570,2018-12-24,11,No,Monday,218
8571,2018-12-24,12,No,Monday,205
8572,2018-12-24,13,No,Monday,233
8573,2018-12-24,14,No,Monday,272
8574,2018-12-24,15,No,Monday,253
8575,2018-12-24,16,No,Monday,217
8576,2018-12-24,17,No,Monday,160
8577,2018-12-24,18,No,Monday,108
8578,2018-12-24,19,No,Monday,64
8579,2018-12-24,20,No,Monday,39
8580,2018-12-24,21,No,Monday,39
8581,2018-12-24,22,No,Monday,49
8582,2018-12-24,23,No,Monday,34
8583,2018-12-25,0,No,Tuesday,20
8584,2018-12-25,1,No,Tuesday,12
8585,2018-12-25,2,No,Tuesday,3
8586,2018-12-25,3,No,Tuesday,1
8587,2018-12-25,4,No,Tuesday,7
8588,2018-12-25,5,No,Tuesday,9
8589,2018-12-25,6,No,Tuesday,11
8590,2018-12-25,7,No,Tuesday,18
8591,2018-12-25,8,No,Tuesday,36
8592,2018-12-25,9,No,Tuesday,63
8593,2018-12-25,10,No,Tuesday,129
8594,2018-12-25,11,No,Tuesday,182
8595,2018-12-25,12,No,Tuesday,199
8596,2018-12-25,13,No,Tuesday,160
8597,2018-12-25,14,No,Tuesday,178
8598,2018-12-25,15,No,Tuesday,171
8599,2018-12-25,16,No,Tuesday,175
8600,2018-12-25,17,No,Tuesday,101
8601,2018-12-25,18,No,Tuesday,64
8602,2018-12-25,19,No,Tuesday,53
8603,2018-12-25,20,No,Tuesday,48
8604,2018-12-25,21,No,Tuesday,42
8605,2018-12-25,22,No,Tuesday,41
8606,2018-12-25,23,No,Tuesday,21
8607,2018-12-26,0,No,Wednesday,13
8608,2018-12-26,1,No,Wednesday,14
8609,2018-12-26,2,No,Wednesday,3
8610,2018-12-26,4,No,Wednesday,4
8611,2018-12-26,5,No,Wednesday,18
8612,2018-12-26,6,No,Wednesday,76
8613,2018-12-26,7,No,Wednesday,120
8614,2018-12-26,8,No,Wednesday,187
8615,2018-12-26,9,No,Wednesday,213
8616,2018-12-26,10,No,Wednesday,172
8617,2018-12-26,11,No,Wednesday,243
8618,2018-12-26,12,No,Wednesday,305
8619,2018-12-26,13,No,Wednesday,321
8620,2018-12-26,14,No,Wednesday,289
8621,2018-12-26,15,No,Wednesday,322
8622,2018-12-26,16,No,Wednesday,334
8623,2018-12-26,17,No,Wednesday,359
8624,2018-12-26,18,No,Wednesday,278
8625,2018-12-26,19,No,Wednesday,174
8626,2018-12-26,20,No,Wednesday,119
8627,2018-12-26,21,No,Wednesday,88
8628,2018-12-26,22,No,Wednesday,65
8629,2018-12-26,23,No,Wednesday,35
8630,2018-12-27,0,No,Thursday,20
8631,2018-12-27,1,No,Thursday,10
8632,2018-12-27,2,No,Thursday,12
8633,2018-12-27,3,No,Thursday,6
8634,2018-12-27,4,No,Thursday,9
8635,2018-12-27,5,No,Thursday,31
8636,2018-12-27,6,No,Thursday,86
8637,2018-12-27,7,No,Thursday,193
8638,2018-12-27,8,No,Thursday,327
8639,2018-12-27,9,No,Thursday,257
8640,2018-12-27,10,No,Thursday,254
8641,2018-12-27,11,No,Thursday,332
8642,2018-12-27,12,No,Thursday,369
8643,2018-12-27,13,No,Thursday,459
8644,2018-12-27,14,No,Thursday,481
8645,2018-12-27,15,No,Thursday,543
8646,2018-12-27,16,No,Thursday,463
8647,2018-12-27,17,No,Thursday,515
8648,2018-12-27,18,No,Thursday,339
8649,2018-12-27,19,No,Thursday,247
8650,2018-12-27,20,No,Thursday,176
8651,2018-12-27,21,No,Thursday,148
8652,2018-12-27,22,No,Thursday,98
8653,2018-12-27,23,No,Thursday,55
8654,2018-12-28,0,No,Friday,30
8655,2018-12-28,1,No,Friday,14
8656,2018-12-28,2,No,Friday,8
8657,2018-12-28,3,No,Friday,1
8658,2018-12-28,4,No,Friday,1
8659,2018-12-28,5,No,Friday,8
8660,2018-12-28,6,No,Friday,36
8661,2018-12-28,7,No,Friday,48
8662,2018-12-28,8,No,Friday,76
8663,2018-12-28,9,No,Friday,51
8664,2018-12-28,10,No,Friday,66
8665,2018-12-28,11,No,Friday,57
8666,2018-12-28,12,No,Friday,64
8667,2018-12-28,13,No,Friday,122
8668,2018-12-28,14,No,Friday,125
8669,2018-12-28,15,No,Friday,125
8670,2018-12-28,16,No,Friday,222
8671,2018-12-28,17,No,Friday,287
8672,2018-12-28,18,No,Friday,263
8673,2018-12-28,19,No,Friday,170
8674,2018-12-28,20,No,Friday,120
8675,2018-12-28,21,No,Friday,96
8676,2018-12-28,22,No,Friday,67
8677,2018-12-28,23,No,Friday,68
8678,2018-12-29,0,No,Saturday,53
8679,2018-12-29,1,No,Saturday,35
8680,2018-12-29,2,No,Saturday,23
8681,2018-12-29,3,No,Saturday,10
8682,2018-12-29,4,No,Saturday,10
8683,2018-12-29,5,No,Saturday,10
8684,2018-12-29,6,No,Saturday,29
8685,2018-12-29,7,No,Saturday,62
8686,2018-12-29,8,No,Saturday,176
8687,2018-12-29,9,No,Saturday,280
8688,2018-12-29,10,No,Saturday,417
8689,2018-12-29,11,No,Saturday,510
8690,2018-12-29,12,No,Saturday,574
8691,2018-12-29,13,No,Saturday,663
8692,2018-12-29,14,No,Saturday,680
8693,2018-12-29,15,No,Saturday,739
8694,2018-12-29,16,No,Saturday,527
8695,2018-12-29,17,No,Saturday,359
8696,2018-12-29,18,No,Saturday,205
8697,2018-12-29,19,No,Saturday,194
8698,2018-12-29,20,No,Saturday,133
8699,2018-12-29,21,No,Saturday,130
8700,2018-12-29,22,No,Saturday,110
8701,2018-12-29,23,No,Saturday,79
8702,2018-12-30,0,No,Sunday,60
8703,2018-12-30,1,No,Sunday,34
8704,2018-12-30,2,No,Sunday,37
8705,2018-12-30,3,No,Sunday,14
8706,2018-12-30,4,No,Sunday,12
8707,2018-12-30,5,No,Sunday,7
8708,2018-12-30,6,No,Sunday,33
8709,2018-12-30,7,No,Sunday,45
8710,2018-12-30,8,No,Sunday,119
8711,2018-12-30,9,No,Sunday,230
8712,2018-12-30,10,No,Sunday,344
8713,2018-12-30,11,No,Sunday,392
8714,2018-12-30,12,No,Sunday,465
8715,2018-12-30,13,No,Sunday,485
8716,2018-12-30,14,No,Sunday,493
8717,2018-12-30,15,No,Sunday,522
8718,2018-12-30,16,No,Sunday,486
8719,2018-12-30,17,No,Sunday,333
8720,2018-12-30,18,No,Sunday,237
8721,2018-12-30,19,No,Sunday,197
8722,2018-12-30,20,No,Sunday,129
8723,2018-12-30,21,No,Sunday,104
8724,2018-12-30,22,No,Sunday,95
8725,2018-12-30,23,No,Sunday,56
8726,2018-12-31,0,No,Monday,29
8727,2018-12-31,1,No,Monday,18
8728,2018-12-31,2,No,Monday,19
8729,2018-12-31,3,No,Monday,7
8730,2018-12-31,4,No,Monday,2
8731,2018-12-31,5,No,Monday,20
8732,2018-12-31,6,No,Monday,93
8733,2018-12-31,7,No,Monday,188
8734,2018-12-31,8,No,Monday,336
8735,2018-12-31,9,No,Monday,274
8736,2018-12-31,10,No,Monday,262
8737,2018-12-31,11,No,Monday,210
8738,2018-12-31,12,No,Monday,71
8739,2018-12-31,13,No,Monday,62
8740,2018-12-31,14,No,Monday,46
8741,2018-12-31,15,No,Monday,132
8742,2018-12-31,16,No,Monday,154
8743,2018-12-31,17,No,Monday,143
8744,2018-12-31,18,No,Monday,69
8745,2018-12-31,19,No,Monday,69
8746,2018-12-31,20,No,Monday,54
8747,2018-12-31,21,No,Monday,62
8748,2018-12-31,22,No,Monday,50
8749,2018-12-31,23,No,Monday,31
8750,2019-01-01,0,No,Tuesday,60
8751,2019-01-01,1,No,Tuesday,107
8752,2019-01-01,2,No,Tuesday,102
8753,2019-01-01,3,No,Tuesday,25
8754,2019-01-01,4,No,Tuesday,14
8755,2019-01-01,5,No,Tuesday,25
8756,2019-01-01,6,No,Tuesday,31
8757,2019-01-01,7,No,Tuesday,44
8758,2019-01-01,8,No,Tuesday,76
8759,2019-01-01,9,No,Tuesday,132
8760,2019-01-01,10,No,Tuesday,219
8761,2019-01-01,11,No,Tuesday,307
8762,2019-01-01,12,No,Tuesday,443
8763,2019-01-01,13,No,Tuesday,456
8764,2019-01-01,14,No,Tuesday,467
8765,2019-01-01,15,No,Tuesday,510
8766,2019-01-01,16,No,Tuesday,475
8767,2019-01-01,17,No,Tuesday,345
8768,2019-01-01,18,No,Tuesday,214
8769,2019-01-01,19,No,Tuesday,158
8770,2019-01-01,20,No,Tuesday,134
8771,2019-01-01,21,No,Tuesday,87
8772,2019-01-01,22,No,Tuesday,60
8773,2019-01-01,23,No,Tuesday,49
8774,2019-01-02,0,No,Wednesday,19
8775,2019-01-02,1,No,Wednesday,11
8776,2019-01-02,2,No,Wednesday,9
8777,2019-01-02,3,No,Wednesday,10
8778,2019-01-02,4,No,Wednesday,11
8779,2019-01-02,5,No,Wednesday,77
8780,2019-01-02,6,No,Wednesday,235
8781,2019-01-02,7,No,Wednesday,449
8782,2019-01-02,8,No,Wednesday,731
8783,2019-01-02,9,No,Wednesday,359
8784,2019-01-02,10,No,Wednesday,246
8785,2019-01-02,11,No,Wednesday,232
8786,2019-01-02,12,No,Wednesday,308
8787,2019-01-02,13,No,Wednesday,318
8788,2019-01-02,14,No,Wednesday,304
8789,2019-01-02,15,No,Wednesday,393
8790,2019-01-02,16,No,Wednesday,541
8791,2019-01-02,17,No,Wednesday,826
8792,2019-01-02,18,No,Wednesday,622
8793,2019-01-02,19,No,Wednesday,360
8794,2019-01-02,20,No,Wednesday,221
8795,2019-01-02,21,No,Wednesday,135
8796,2019-01-02,22,No,Wednesday,94
8797,2019-01-02,23,No,Wednesday,56
8798,2019-01-03,0,No,Thursday,24
8799,2019-01-03,1,No,Thursday,13
8800,2019-01-03,2,No,Thursday,12
8801,2019-01-03,3,No,Thursday,5
8802,2019-01-03,4,No,Thursday,12
8803,2019-01-03,5,No,Thursday,72
8804,2019-01-03,6,No,Thursday,202
8805,2019-01-03,7,No,Thursday,467
8806,2019-01-03,8,No,Thursday,914
8807,2019-01-03,9,No,Thursday,447
8808,2019-01-03,10,No,Thursday,263
8809,2019-01-03,11,No,Thursday,328
8810,2019-01-03,12,No,Thursday,380
8811,2019-01-03,13,No,Thursday,398
8812,2019-01-03,14,No,Thursday,351
8813,2019-01-03,15,No,Thursday,407
8814,2019-01-03,16,No,Thursday,644
8815,2019-01-03,17,No,Thursday,938
8816,2019-01-03,18,No,Thursday,703
8817,2019-01-03,19,No,Thursday,420
8818,2019-01-03,20,No,Thursday,241
8819,2019-01-03,21,No,Thursday,164
8820,2019-01-03,22,No,Thursday,131
8821,2019-01-03,23,No,Thursday,68
8822,2019-01-04,0,No,Friday,35
8823,2019-01-04,1,No,Friday,19
8824,2019-01-04,2,No,Friday,8
8825,2019-01-04,3,No,Friday,3
8826,2019-01-04,4,No,Friday,8
8827,2019-01-04,5,No,Friday,65
8828,2019-01-04,6,No,Friday,204
8829,2019-01-04,7,No,Friday,443
8830,2019-01-04,8,No,Friday,893
8831,2019-01-04,9,No,Friday,441
8832,2019-01-04,10,No,Friday,298
8833,2019-01-04,11,No,Friday,344
8834,2019-01-04,12,No,Friday,401
8835,2019-01-04,13,No,Friday,446
8836,2019-01-04,14,No,Friday,435
8837,2019-01-04,15,No,Friday,474
8838,2019-01-04,16,No,Friday,614
8839,2019-01-04,17,No,Friday,826
8840,2019-01-04,18,No,Friday,602
8841,2019-01-04,19,No,Friday,365
8842,2019-01-04,20,No,Friday,181
8843,2019-01-04,21,No,Friday,78
8844,2019-01-04,22,No,Friday,91
8845,2019-01-04,23,No,Friday,88
8846,2019-01-05,0,No,Saturday,63
8847,2019-01-05,1,No,Saturday,32
8848,2019-01-05,2,No,Saturday,22
8849,2019-01-05,3,No,Saturday,13
8850,2019-01-05,4,No,Saturday,3
8851,2019-01-05,5,No,Saturday,13
8852,2019-01-05,6,No,Saturday,32
8853,2019-01-05,7,No,Saturday,60
8854,2019-01-05,8,No,Saturday,152
8855,2019-01-05,9,No,Saturday,232
8856,2019-01-05,10,No,Saturday,276
8857,2019-01-05,11,No,Saturday,361
8858,2019-01-05,12,No,Saturday,451
8859,2019-01-05,13,No,Saturday,453
8860,2019-01-05,14,No,Saturday,322
8861,2019-01-05,15,No,Saturday,454
8862,2019-01-05,16,No,Saturday,498
8863,2019-01-05,17,No,Saturday,482
8864,2019-01-05,18,No,Saturday,314
8865,2019-01-05,19,No,Saturday,260
8866,2019-01-05,20,No,Saturday,178
8867,2019-01-05,21,No,Saturday,158
8868,2019-01-05,22,No,Saturday,149
8869,2019-01-05,23,No,Saturday,128
8870,2019-01-06,0,No,Sunday,93
8871,2019-01-06,1,No,Sunday,84
8872,2019-01-06,2,No,Sunday,33
8873,2019-01-06,3,No,Sunday,20
8874,2019-01-06,4,No,Sunday,11
8875,2019-01-06,5,No,Sunday,7
8876,2019-01-06,6,No,Sunday,22
8877,2019-01-06,7,No,Sunday,54
8878,2019-01-06,8,No,Sunday,137
8879,2019-01-06,9,No,Sunday,252
8880,2019-01-06,10,No,Sunday,424
8881,2019-01-06,11,No,Sunday,526
8882,2019-01-06,12,No,Sunday,652
8883,2019-01-06,13,No,Sunday,671
8884,2019-01-06,14,No,Sunday,688
8885,2019-01-06,15,No,Sunday,658
8886,2019-01-06,16,No,Sunday,553
8887,2019-01-06,17,No,Sunday,369
8888,2019-01-06,18,No,Sunday,271
8889,2019-01-06,19,No,Sunday,191
8890,2019-01-06,20,No,Sunday,134
8891,2019-01-06,21,No,Sunday,77
8892,2019-01-06,22,No,Sunday,73
8893,2019-01-06,23,No,Sunday,50
8894,2019-01-07,0,No,Monday,12
8895,2019-01-07,1,No,Monday,10
8896,2019-01-07,2,No,Monday,9
8897,2019-01-07,3,No,Monday,3
8898,2019-01-07,4,No,Monday,7
8899,2019-01-07,5,No,Monday,75
8900,2019-01-07,6,No,Monday,231
8901,2019-01-07,7,No,Monday,487
8902,2019-01-07,8,No,Monday,843
8903,2019-01-07,9,No,Monday,386
8904,2019-01-07,10,No,Monday,167
8905,2019-01-07,11,No,Monday,214
8906,2019-01-07,12,No,Monday,224
8907,2019-01-07,13,No,Monday,249
8908,2019-01-07,14,No,Monday,266
8909,2019-01-07,15,No,Monday,303
8910,2019-01-07,16,No,Monday,488
8911,2019-01-07,17,No,Monday,771
8912,2019-01-07,18,No,Monday,599
8913,2019-01-07,19,No,Monday,370
8914,2019-01-07,20,No,Monday,213
8915,2019-01-07,21,No,Monday,142
8916,2019-01-07,22,No,Monday,97
8917,2019-01-07,23,No,Monday,50
8918,2019-01-08,0,No,Tuesday,14
8919,2019-01-08,1,No,Tuesday,3
8920,2019-01-08,2,No,Tuesday,4
8921,2019-01-08,3,No,Tuesday,3
8922,2019-01-08,4,No,Tuesday,8
8923,2019-01-08,5,No,Tuesday,70
8924,2019-01-08,6,No,Tuesday,236
8925,2019-01-08,7,No,Tuesday,524
8926,2019-01-08,8,No,Tuesday,903
8927,2019-01-08,9,No,Tuesday,406
8928,2019-01-08,10,No,Tuesday,200
