,date,month,hour,holiday,weekday,Member type,count
31087,2019-10-29,October,22,No,Tuesday,Casual,18
31088,2019-10-29,October,22,No,Tuesday,Member,203
31089,2019-10-29,October,23,No,Tuesday,Casual,12
31090,2019-10-29,October,23,No,Tuesday,Member,144
31091,2019-10-30,October,0,No,Wednesday,Casual,17
31092,2019-10-30,October,0,No,Wednesday,Member,96
31093,2019-10-30,October,1,No,Wednesday,Casual,3
31094,2019-10-30,October,1,No,Wednesday,Member,12
31095,2019-10-30,October,2,No,Wednesday,Casual,3
31096,2019-10-30,October,2,No,Wednesday,Member,15
31097,2019-10-30,October,3,No,Wednesday,Member,5
31098,2019-10-30,October,4,No,Wednesday,Member,18
31099,2019-10-30,October,5,No,Wednesday,Casual,2
31100,2019-10-30,October,5,No,Wednesday,Member,120
31101,2019-10-30,October,6,No,Wednesday,Casual,5
31102,2019-10-30,October,6,No,Wednesday,Member,331
31103,2019-10-30,October,7,No,Wednesday,Casual,11
31104,2019-10-30,October,7,No,Wednesday,Member,870
31105,2019-10-30,October,8,No,Wednesday,Casual,47
31106,2019-10-30,October,8,No,Wednesday,Member,1455
31107,2019-10-30,October,9,No,Wednesday,Casual,24
31108,2019-10-30,October,9,No,Wednesday,Member,655
31109,2019-10-30,October,10,No,Wednesday,Casual,51
31110,2019-10-30,October,10,No,Wednesday,Member,331
31111,2019-10-30,October,11,No,Wednesday,Casual,45
31112,2019-10-30,October,11,No,Wednesday,Member,344
31113,2019-10-30,October,12,No,Wednesday,Casual,46
31114,2019-10-30,October,12,No,Wednesday,Member,435
31115,2019-10-30,October,13,No,Wednesday,Casual,72
31116,2019-10-30,October,13,No,Wednesday,Member,399
31117,2019-10-30,October,14,No,Wednesday,Casual,63
31118,2019-10-30,October,14,No,Wednesday,Member,444
31119,2019-10-30,October,15,No,Wednesday,Casual,66
31120,2019-10-30,October,15,No,Wednesday,Member,514
31121,2019-10-30,October,16,No,Wednesday,Casual,45
31122,2019-10-30,October,16,No,Wednesday,Member,747
31123,2019-10-30,October,17,No,Wednesday,Casual,48
31124,2019-10-30,October,17,No,Wednesday,Member,1101
31125,2019-10-30,October,18,No,Wednesday,Casual,9
31126,2019-10-30,October,18,No,Wednesday,Member,414
31127,2019-10-30,October,19,No,Wednesday,Casual,6
31128,2019-10-30,October,19,No,Wednesday,Member,251
31129,2019-10-30,October,20,No,Wednesday,Member,122
31130,2019-10-30,October,21,No,Wednesday,Member,91
31131,2019-10-30,October,22,No,Wednesday,Casual,6
31132,2019-10-30,October,22,No,Wednesday,Member,56
31133,2019-10-30,October,23,No,Wednesday,Casual,6
31134,2019-10-30,October,23,No,Wednesday,Member,89
31135,2019-10-31,October,0,No,Thursday,Casual,26
31136,2019-10-31,October,0,No,Thursday,Member,294
31137,2019-10-31,October,1,No,Thursday,Casual,22
31138,2019-10-31,October,1,No,Thursday,Member,88
31139,2019-10-31,October,2,No,Thursday,Casual,3
31140,2019-10-31,October,2,No,Thursday,Member,25
31141,2019-10-31,October,3,No,Thursday,Member,6
31142,2019-10-31,October,4,No,Thursday,Casual,1
31143,2019-10-31,October,4,No,Thursday,Member,11
31144,2019-10-31,October,5,No,Thursday,Member,71
31145,2019-10-31,October,6,No,Thursday,Casual,2
31146,2019-10-31,October,6,No,Thursday,Member,220
31147,2019-10-31,October,7,No,Thursday,Casual,9
31148,2019-10-31,October,7,No,Thursday,Member,575
31149,2019-10-31,October,8,No,Thursday,Casual,22
31150,2019-10-31,October,8,No,Thursday,Member,1129
31151,2019-10-31,October,9,No,Thursday,Casual,15
31152,2019-10-31,October,9,No,Thursday,Member,660
31153,2019-10-31,October,10,No,Thursday,Casual,10
31154,2019-10-31,October,10,No,Thursday,Member,312
31155,2019-10-31,October,11,No,Thursday,Casual,25
31156,2019-10-31,October,11,No,Thursday,Member,272
31157,2019-10-31,October,12,No,Thursday,Casual,16
31158,2019-10-31,October,12,No,Thursday,Member,172
31159,2019-10-31,October,13,No,Thursday,Casual,15
31160,2019-10-31,October,13,No,Thursday,Member,212
31161,2019-10-31,October,14,No,Thursday,Casual,21
31162,2019-10-31,October,14,No,Thursday,Member,248
31163,2019-10-31,October,15,No,Thursday,Casual,26
31164,2019-10-31,October,15,No,Thursday,Member,474
31165,2019-10-31,October,16,No,Thursday,Casual,33
31166,2019-10-31,October,16,No,Thursday,Member,736
31167,2019-10-31,October,17,No,Thursday,Casual,34
31168,2019-10-31,October,17,No,Thursday,Member,1115
31169,2019-10-31,October,18,No,Thursday,Casual,33
31170,2019-10-31,October,18,No,Thursday,Member,805
31171,2019-10-31,October,19,No,Thursday,Casual,19
31172,2019-10-31,October,19,No,Thursday,Member,465
31173,2019-10-31,October,20,No,Thursday,Casual,9
31174,2019-10-31,October,20,No,Thursday,Member,319
31175,2019-10-31,October,21,No,Thursday,Casual,1
31176,2019-10-31,October,21,No,Thursday,Member,87
31177,2019-10-31,October,22,No,Thursday,Casual,4
31178,2019-10-31,October,22,No,Thursday,Member,37
31179,2019-10-31,October,23,No,Thursday,Casual,1
31180,2019-10-31,October,23,No,Thursday,Member,45
31181,2019-11-01,November,0,No,Friday,Casual,3
31182,2019-11-01,November,0,No,Friday,Member,28
31183,2019-11-01,November,1,No,Friday,Casual,1
31184,2019-11-01,November,1,No,Friday,Member,25
31185,2019-11-01,November,2,No,Friday,Casual,3
31186,2019-11-01,November,2,No,Friday,Member,19
31187,2019-11-01,November,3,No,Friday,Casual,1
31188,2019-11-01,November,3,No,Friday,Member,6
31189,2019-11-01,November,4,No,Friday,Member,11
31190,2019-11-01,November,5,No,Friday,Casual,3
31191,2019-11-01,November,5,No,Friday,Member,62
31192,2019-11-01,November,6,No,Friday,Casual,2
31193,2019-11-01,November,6,No,Friday,Member,213
31194,2019-11-01,November,7,No,Friday,Casual,9
31195,2019-11-01,November,7,No,Friday,Member,550
31196,2019-11-01,November,8,No,Friday,Casual,29
31197,2019-11-01,November,8,No,Friday,Member,1118
31198,2019-11-01,November,9,No,Friday,Casual,18
31199,2019-11-01,November,9,No,Friday,Member,680
31200,2019-11-01,November,10,No,Friday,Casual,39
31201,2019-11-01,November,10,No,Friday,Member,311
31202,2019-11-01,November,11,No,Friday,Casual,50
31203,2019-11-01,November,11,No,Friday,Member,340
31204,2019-11-01,November,12,No,Friday,Casual,56
31205,2019-11-01,November,12,No,Friday,Member,395
31206,2019-11-01,November,13,No,Friday,Casual,78
31207,2019-11-01,November,13,No,Friday,Member,444
31208,2019-11-01,November,14,No,Friday,Casual,66
31209,2019-11-01,November,14,No,Friday,Member,413
31210,2019-11-01,November,15,No,Friday,Casual,79
31211,2019-11-01,November,15,No,Friday,Member,520
31212,2019-11-01,November,16,No,Friday,Casual,89
31213,2019-11-01,November,16,No,Friday,Member,753
31214,2019-11-01,November,17,No,Friday,Casual,81
31215,2019-11-01,November,17,No,Friday,Member,1142
31216,2019-11-01,November,18,No,Friday,Casual,62
31217,2019-11-01,November,18,No,Friday,Member,793
31218,2019-11-01,November,19,No,Friday,Casual,32
31219,2019-11-01,November,19,No,Friday,Member,452
31220,2019-11-01,November,20,No,Friday,Casual,17
31221,2019-11-01,November,20,No,Friday,Member,323
31222,2019-11-01,November,21,No,Friday,Casual,12
31223,2019-11-01,November,21,No,Friday,Member,223
31224,2019-11-01,November,22,No,Friday,Casual,13
31225,2019-11-01,November,22,No,Friday,Member,180
31226,2019-11-01,November,23,No,Friday,Casual,12
31227,2019-11-01,November,23,No,Friday,Member,145
31228,2019-11-02,November,0,No,Saturday,Casual,10
31229,2019-11-02,November,0,No,Saturday,Member,96
31230,2019-11-02,November,1,No,Saturday,Casual,5
31231,2019-11-02,November,1,No,Saturday,Member,58
31232,2019-11-02,November,2,No,Saturday,Member,51
31233,2019-11-02,November,3,No,Saturday,Casual,6
31234,2019-11-02,November,3,No,Saturday,Member,23
31235,2019-11-02,November,4,No,Saturday,Casual,1
31236,2019-11-02,November,4,No,Saturday,Member,9
31237,2019-11-02,November,5,No,Saturday,Member,20
31238,2019-11-02,November,6,No,Saturday,Casual,1
31239,2019-11-02,November,6,No,Saturday,Member,26
31240,2019-11-02,November,7,No,Saturday,Casual,6
31241,2019-11-02,November,7,No,Saturday,Member,100
31242,2019-11-02,November,8,No,Saturday,Casual,19
31243,2019-11-02,November,8,No,Saturday,Member,241
31244,2019-11-02,November,9,No,Saturday,Casual,49
31245,2019-11-02,November,9,No,Saturday,Member,358
31246,2019-11-02,November,10,No,Saturday,Casual,100
31247,2019-11-02,November,10,No,Saturday,Member,520
31248,2019-11-02,November,11,No,Saturday,Casual,135
31249,2019-11-02,November,11,No,Saturday,Member,638
31250,2019-11-02,November,12,No,Saturday,Casual,154
31251,2019-11-02,November,12,No,Saturday,Member,738
31252,2019-11-02,November,13,No,Saturday,Casual,211
31253,2019-11-02,November,13,No,Saturday,Member,910
31254,2019-11-02,November,14,No,Saturday,Casual,192
31255,2019-11-02,November,14,No,Saturday,Member,761
31256,2019-11-02,November,15,No,Saturday,Casual,226
31257,2019-11-02,November,15,No,Saturday,Member,909
31258,2019-11-02,November,16,No,Saturday,Casual,207
31259,2019-11-02,November,16,No,Saturday,Member,776
31260,2019-11-02,November,17,No,Saturday,Casual,131
31261,2019-11-02,November,17,No,Saturday,Member,620
31262,2019-11-02,November,18,No,Saturday,Casual,80
31263,2019-11-02,November,18,No,Saturday,Member,446
31264,2019-11-02,November,19,No,Saturday,Casual,46
31265,2019-11-02,November,19,No,Saturday,Member,336
31266,2019-11-02,November,20,No,Saturday,Casual,33
31267,2019-11-02,November,20,No,Saturday,Member,226
31268,2019-11-02,November,21,No,Saturday,Casual,11
31269,2019-11-02,November,21,No,Saturday,Member,199
31270,2019-11-02,November,22,No,Saturday,Casual,41
31271,2019-11-02,November,22,No,Saturday,Member,148
31272,2019-11-02,November,23,No,Saturday,Casual,23
31273,2019-11-02,November,23,No,Saturday,Member,127
31274,2019-11-03,November,0,No,Sunday,Casual,15
31275,2019-11-03,November,0,No,Sunday,Member,101
31276,2019-11-03,November,1,No,Sunday,Casual,8
31277,2019-11-03,November,1,No,Sunday,Member,42
31278,2019-11-03,November,2,No,Sunday,Member,33
31279,2019-11-03,November,3,No,Sunday,Member,13
31280,2019-11-03,November,4,No,Sunday,Member,12
31281,2019-11-03,November,5,No,Sunday,Casual,1
31282,2019-11-03,November,5,No,Sunday,Member,15
31283,2019-11-03,November,6,No,Sunday,Casual,5
31284,2019-11-03,November,6,No,Sunday,Member,25
31285,2019-11-03,November,7,No,Sunday,Casual,12
31286,2019-11-03,November,7,No,Sunday,Member,82
31287,2019-11-03,November,8,No,Sunday,Casual,21
31288,2019-11-03,November,8,No,Sunday,Member,235
31289,2019-11-03,November,9,No,Sunday,Casual,37
31290,2019-11-03,November,9,No,Sunday,Member,409
31291,2019-11-03,November,10,No,Sunday,Casual,86
31292,2019-11-03,November,10,No,Sunday,Member,555
31293,2019-11-03,November,11,No,Sunday,Casual,111
31294,2019-11-03,November,11,No,Sunday,Member,583
31295,2019-11-03,November,12,No,Sunday,Casual,130
31296,2019-11-03,November,12,No,Sunday,Member,619
31297,2019-11-03,November,13,No,Sunday,Casual,117
31298,2019-11-03,November,13,No,Sunday,Member,639
31299,2019-11-03,November,14,No,Sunday,Casual,111
31300,2019-11-03,November,14,No,Sunday,Member,582
31301,2019-11-03,November,15,No,Sunday,Casual,127
31302,2019-11-03,November,15,No,Sunday,Member,568
31303,2019-11-03,November,16,No,Sunday,Casual,88
31304,2019-11-03,November,16,No,Sunday,Member,556
31305,2019-11-03,November,17,No,Sunday,Casual,62
31306,2019-11-03,November,17,No,Sunday,Member,474
31307,2019-11-03,November,18,No,Sunday,Casual,31
31308,2019-11-03,November,18,No,Sunday,Member,348
31309,2019-11-03,November,19,No,Sunday,Casual,17
31310,2019-11-03,November,19,No,Sunday,Member,259
31311,2019-11-03,November,20,No,Sunday,Casual,29
31312,2019-11-03,November,20,No,Sunday,Member,162
31313,2019-11-03,November,21,No,Sunday,Casual,21
31314,2019-11-03,November,21,No,Sunday,Member,120
31315,2019-11-03,November,22,No,Sunday,Casual,21
31316,2019-11-03,November,22,No,Sunday,Member,117
31317,2019-11-03,November,23,No,Sunday,Casual,2
31318,2019-11-03,November,23,No,Sunday,Member,44
31319,2019-11-04,November,0,No,Monday,Casual,8
31320,2019-11-04,November,0,No,Monday,Member,28
31321,2019-11-04,November,1,No,Monday,Member,9
31322,2019-11-04,November,2,No,Monday,Member,7
31323,2019-11-04,November,3,No,Monday,Casual,1
31324,2019-11-04,November,3,No,Monday,Member,1
31325,2019-11-04,November,4,No,Monday,Member,15
31326,2019-11-04,November,5,No,Monday,Casual,2
31327,2019-11-04,November,5,No,Monday,Member,92
31328,2019-11-04,November,6,No,Monday,Casual,3
31329,2019-11-04,November,6,No,Monday,Member,295
31330,2019-11-04,November,7,No,Monday,Casual,17
31331,2019-11-04,November,7,No,Monday,Member,783
31332,2019-11-04,November,8,No,Monday,Casual,39
31333,2019-11-04,November,8,No,Monday,Member,1172
31334,2019-11-04,November,9,No,Monday,Casual,26
31335,2019-11-04,November,9,No,Monday,Member,528
31336,2019-11-04,November,10,No,Monday,Casual,43
31337,2019-11-04,November,10,No,Monday,Member,246
31338,2019-11-04,November,11,No,Monday,Casual,76
31339,2019-11-04,November,11,No,Monday,Member,297
31340,2019-11-04,November,12,No,Monday,Casual,53
31341,2019-11-04,November,12,No,Monday,Member,370
31342,2019-11-04,November,13,No,Monday,Casual,77
31343,2019-11-04,November,13,No,Monday,Member,350
31344,2019-11-04,November,14,No,Monday,Casual,73
31345,2019-11-04,November,14,No,Monday,Member,360
31346,2019-11-04,November,15,No,Monday,Casual,51
31347,2019-11-04,November,15,No,Monday,Member,456
31348,2019-11-04,November,16,No,Monday,Casual,54
31349,2019-11-04,November,16,No,Monday,Member,793
31350,2019-11-04,November,17,No,Monday,Casual,66
31351,2019-11-04,November,17,No,Monday,Member,1194
31352,2019-11-04,November,18,No,Monday,Casual,23
31353,2019-11-04,November,18,No,Monday,Member,886
31354,2019-11-04,November,19,No,Monday,Casual,29
31355,2019-11-04,November,19,No,Monday,Member,520
31356,2019-11-04,November,20,No,Monday,Casual,18
31357,2019-11-04,November,20,No,Monday,Member,336
31358,2019-11-04,November,21,No,Monday,Casual,7
31359,2019-11-04,November,21,No,Monday,Member,261
31360,2019-11-04,November,22,No,Monday,Casual,10
31361,2019-11-04,November,22,No,Monday,Member,137
31362,2019-11-04,November,23,No,Monday,Casual,5
31363,2019-11-04,November,23,No,Monday,Member,59
31364,2019-11-05,November,0,No,Tuesday,Member,30
31365,2019-11-05,November,1,No,Tuesday,Member,4
31366,2019-11-05,November,2,No,Tuesday,Casual,1
31367,2019-11-05,November,2,No,Tuesday,Member,5
31368,2019-11-05,November,3,No,Tuesday,Casual,1
31369,2019-11-05,November,3,No,Tuesday,Member,1
31370,2019-11-05,November,4,No,Tuesday,Member,12
31371,2019-11-05,November,5,No,Tuesday,Casual,2
31372,2019-11-05,November,5,No,Tuesday,Member,104
31373,2019-11-05,November,6,No,Tuesday,Casual,6
31374,2019-11-05,November,6,No,Tuesday,Member,340
31375,2019-11-05,November,7,No,Tuesday,Casual,15
31376,2019-11-05,November,7,No,Tuesday,Member,866
31377,2019-11-05,November,8,No,Tuesday,Casual,41
31378,2019-11-05,November,8,No,Tuesday,Member,1385
31379,2019-11-05,November,9,No,Tuesday,Casual,35
31380,2019-11-05,November,9,No,Tuesday,Member,585
31381,2019-11-05,November,10,No,Tuesday,Casual,42
31382,2019-11-05,November,10,No,Tuesday,Member,281
31383,2019-11-05,November,11,No,Tuesday,Casual,42
31384,2019-11-05,November,11,No,Tuesday,Member,322
31385,2019-11-05,November,12,No,Tuesday,Casual,49
31386,2019-11-05,November,12,No,Tuesday,Member,441
31387,2019-11-05,November,13,No,Tuesday,Casual,51
31388,2019-11-05,November,13,No,Tuesday,Member,360
31389,2019-11-05,November,14,No,Tuesday,Casual,51
31390,2019-11-05,November,14,No,Tuesday,Member,346
31391,2019-11-05,November,15,No,Tuesday,Casual,79
31392,2019-11-05,November,15,No,Tuesday,Member,473
31393,2019-11-05,November,16,No,Tuesday,Casual,60
31394,2019-11-05,November,16,No,Tuesday,Member,816
31395,2019-11-05,November,17,No,Tuesday,Casual,46
31396,2019-11-05,November,17,No,Tuesday,Member,1226
31397,2019-11-05,November,18,No,Tuesday,Casual,26
31398,2019-11-05,November,18,No,Tuesday,Member,958
31399,2019-11-05,November,19,No,Tuesday,Casual,18
31400,2019-11-05,November,19,No,Tuesday,Member,521
31401,2019-11-05,November,20,No,Tuesday,Casual,15
31402,2019-11-05,November,20,No,Tuesday,Member,412
31403,2019-11-05,November,21,No,Tuesday,Casual,11
31404,2019-11-05,November,21,No,Tuesday,Member,264
31405,2019-11-05,November,22,No,Tuesday,Casual,7
31406,2019-11-05,November,22,No,Tuesday,Member,193
31407,2019-11-05,November,23,No,Tuesday,Casual,5
31408,2019-11-05,November,23,No,Tuesday,Member,84
31409,2019-11-06,November,0,No,Wednesday,Casual,2
31410,2019-11-06,November,0,No,Wednesday,Member,30
31411,2019-11-06,November,1,No,Wednesday,Casual,1
31412,2019-11-06,November,1,No,Wednesday,Member,15
31413,2019-11-06,November,2,No,Wednesday,Member,6
31414,2019-11-06,November,3,No,Wednesday,Casual,1
31415,2019-11-06,November,3,No,Wednesday,Member,4
31416,2019-11-06,November,4,No,Wednesday,Member,16
31417,2019-11-06,November,5,No,Wednesday,Casual,3
31418,2019-11-06,November,5,No,Wednesday,Member,110
31419,2019-11-06,November,6,No,Wednesday,Casual,5
31420,2019-11-06,November,6,No,Wednesday,Member,376
31421,2019-11-06,November,7,No,Wednesday,Casual,15
31422,2019-11-06,November,7,No,Wednesday,Member,878
31423,2019-11-06,November,8,No,Wednesday,Casual,27
31424,2019-11-06,November,8,No,Wednesday,Member,1346
31425,2019-11-06,November,9,No,Wednesday,Casual,16
31426,2019-11-06,November,9,No,Wednesday,Member,635
31427,2019-11-06,November,10,No,Wednesday,Casual,27
31428,2019-11-06,November,10,No,Wednesday,Member,310
31429,2019-11-06,November,11,No,Wednesday,Casual,36
31430,2019-11-06,November,11,No,Wednesday,Member,335
31431,2019-11-06,November,12,No,Wednesday,Casual,55
31432,2019-11-06,November,12,No,Wednesday,Member,441
31433,2019-11-06,November,13,No,Wednesday,Casual,59
31434,2019-11-06,November,13,No,Wednesday,Member,414
31435,2019-11-06,November,14,No,Wednesday,Casual,59
31436,2019-11-06,November,14,No,Wednesday,Member,409
31437,2019-11-06,November,15,No,Wednesday,Casual,101
31438,2019-11-06,November,15,No,Wednesday,Member,508
31439,2019-11-06,November,16,No,Wednesday,Casual,77
31440,2019-11-06,November,16,No,Wednesday,Member,765
31441,2019-11-06,November,17,No,Wednesday,Casual,62
31442,2019-11-06,November,17,No,Wednesday,Member,1172
31443,2019-11-06,November,18,No,Wednesday,Casual,37
31444,2019-11-06,November,18,No,Wednesday,Member,857
31445,2019-11-06,November,19,No,Wednesday,Casual,26
31446,2019-11-06,November,19,No,Wednesday,Member,547
31447,2019-11-06,November,20,No,Wednesday,Casual,21
31448,2019-11-06,November,20,No,Wednesday,Member,354
31449,2019-11-06,November,21,No,Wednesday,Casual,12
31450,2019-11-06,November,21,No,Wednesday,Member,241
31451,2019-11-06,November,22,No,Wednesday,Casual,9
31452,2019-11-06,November,22,No,Wednesday,Member,152
31453,2019-11-06,November,23,No,Wednesday,Casual,4
31454,2019-11-06,November,23,No,Wednesday,Member,94
31455,2019-11-07,November,0,No,Thursday,Casual,2
31456,2019-11-07,November,0,No,Thursday,Member,36
31457,2019-11-07,November,1,No,Thursday,Casual,2
31458,2019-11-07,November,1,No,Thursday,Member,13
31459,2019-11-07,November,2,No,Thursday,Casual,1
31460,2019-11-07,November,2,No,Thursday,Member,5
31461,2019-11-07,November,3,No,Thursday,Casual,1
31462,2019-11-07,November,3,No,Thursday,Member,5
31463,2019-11-07,November,4,No,Thursday,Member,15
31464,2019-11-07,November,5,No,Thursday,Casual,2
31465,2019-11-07,November,5,No,Thursday,Member,97
31466,2019-11-07,November,6,No,Thursday,Casual,3
31467,2019-11-07,November,6,No,Thursday,Member,309
31468,2019-11-07,November,7,No,Thursday,Casual,19
31469,2019-11-07,November,7,No,Thursday,Member,846
31470,2019-11-07,November,8,No,Thursday,Casual,25
31471,2019-11-07,November,8,No,Thursday,Member,1352
31472,2019-11-07,November,9,No,Thursday,Casual,45
31473,2019-11-07,November,9,No,Thursday,Member,647
31474,2019-11-07,November,10,No,Thursday,Casual,45
31475,2019-11-07,November,10,No,Thursday,Member,297
31476,2019-11-07,November,11,No,Thursday,Casual,39
31477,2019-11-07,November,11,No,Thursday,Member,289
31478,2019-11-07,November,12,No,Thursday,Casual,50
31479,2019-11-07,November,12,No,Thursday,Member,346
31480,2019-11-07,November,13,No,Thursday,Casual,69
31481,2019-11-07,November,13,No,Thursday,Member,357
31482,2019-11-07,November,14,No,Thursday,Casual,50
31483,2019-11-07,November,14,No,Thursday,Member,327
31484,2019-11-07,November,15,No,Thursday,Casual,49
31485,2019-11-07,November,15,No,Thursday,Member,484
31486,2019-11-07,November,16,No,Thursday,Casual,73
31487,2019-11-07,November,16,No,Thursday,Member,656
31488,2019-11-07,November,17,No,Thursday,Casual,13
31489,2019-11-07,November,17,No,Thursday,Member,445
31490,2019-11-07,November,18,No,Thursday,Casual,13
31491,2019-11-07,November,18,No,Thursday,Member,402
31492,2019-11-07,November,19,No,Thursday,Casual,8
31493,2019-11-07,November,19,No,Thursday,Member,234
31494,2019-11-07,November,20,No,Thursday,Casual,11
31495,2019-11-07,November,20,No,Thursday,Member,224
31496,2019-11-07,November,21,No,Thursday,Casual,6
31497,2019-11-07,November,21,No,Thursday,Member,161
31498,2019-11-07,November,22,No,Thursday,Casual,9
31499,2019-11-07,November,22,No,Thursday,Member,145
31500,2019-11-07,November,23,No,Thursday,Casual,4
31501,2019-11-07,November,23,No,Thursday,Member,90
31502,2019-11-08,November,0,No,Friday,Casual,1
31503,2019-11-08,November,0,No,Friday,Member,43
31504,2019-11-08,November,1,No,Friday,Casual,1
31505,2019-11-08,November,1,No,Friday,Member,25
31506,2019-11-08,November,2,No,Friday,Member,4
31507,2019-11-08,November,3,No,Friday,Member,1
31508,2019-11-08,November,4,No,Friday,Member,15
31509,2019-11-08,November,5,No,Friday,Casual,3
31510,2019-11-08,November,5,No,Friday,Member,73
31511,2019-11-08,November,6,No,Friday,Casual,4
31512,2019-11-08,November,6,No,Friday,Member,250
31513,2019-11-08,November,7,No,Friday,Casual,10
31514,2019-11-08,November,7,No,Friday,Member,584
31515,2019-11-08,November,8,No,Friday,Casual,18
31516,2019-11-08,November,8,No,Friday,Member,1042
31517,2019-11-08,November,9,No,Friday,Casual,29
31518,2019-11-08,November,9,No,Friday,Member,568
31519,2019-11-08,November,10,No,Friday,Casual,42
31520,2019-11-08,November,10,No,Friday,Member,288
31521,2019-11-08,November,11,No,Friday,Casual,32
31522,2019-11-08,November,11,No,Friday,Member,336
31523,2019-11-08,November,12,No,Friday,Casual,44
31524,2019-11-08,November,12,No,Friday,Member,414
31525,2019-11-08,November,13,No,Friday,Casual,42
31526,2019-11-08,November,13,No,Friday,Member,421
31527,2019-11-08,November,14,No,Friday,Casual,35
31528,2019-11-08,November,14,No,Friday,Member,339
31529,2019-11-08,November,15,No,Friday,Casual,60
31530,2019-11-08,November,15,No,Friday,Member,499
31531,2019-11-08,November,16,No,Friday,Casual,51
31532,2019-11-08,November,16,No,Friday,Member,647
31533,2019-11-08,November,17,No,Friday,Casual,33
31534,2019-11-08,November,17,No,Friday,Member,768
31535,2019-11-08,November,18,No,Friday,Casual,17
31536,2019-11-08,November,18,No,Friday,Member,573
31537,2019-11-08,November,19,No,Friday,Casual,10
31538,2019-11-08,November,19,No,Friday,Member,309
31539,2019-11-08,November,20,No,Friday,Casual,6
31540,2019-11-08,November,20,No,Friday,Member,176
31541,2019-11-08,November,21,No,Friday,Casual,6
31542,2019-11-08,November,21,No,Friday,Member,160
31543,2019-11-08,November,22,No,Friday,Casual,10
31544,2019-11-08,November,22,No,Friday,Member,140
31545,2019-11-08,November,23,No,Friday,Casual,7
31546,2019-11-08,November,23,No,Friday,Member,107
31547,2019-11-09,November,0,No,Saturday,Casual,3
31548,2019-11-09,November,0,No,Saturday,Member,66
31549,2019-11-09,November,1,No,Saturday,Casual,2
31550,2019-11-09,November,1,No,Saturday,Member,39
31551,2019-11-09,November,2,No,Saturday,Casual,2
31552,2019-11-09,November,2,No,Saturday,Member,20
31553,2019-11-09,November,3,No,Saturday,Casual,1
31554,2019-11-09,November,3,No,Saturday,Member,8
31555,2019-11-09,November,4,No,Saturday,Member,4
31556,2019-11-09,November,5,No,Saturday,Member,14
31557,2019-11-09,November,6,No,Saturday,Casual,5
31558,2019-11-09,November,6,No,Saturday,Member,35
31559,2019-11-09,November,7,No,Saturday,Casual,9
31560,2019-11-09,November,7,No,Saturday,Member,82
31561,2019-11-09,November,8,No,Saturday,Casual,23
31562,2019-11-09,November,8,No,Saturday,Member,203
31563,2019-11-09,November,9,No,Saturday,Casual,37
31564,2019-11-09,November,9,No,Saturday,Member,337
31565,2019-11-09,November,10,No,Saturday,Casual,63
31566,2019-11-09,November,10,No,Saturday,Member,430
31567,2019-11-09,November,11,No,Saturday,Casual,85
31568,2019-11-09,November,11,No,Saturday,Member,425
31569,2019-11-09,November,12,No,Saturday,Casual,81
31570,2019-11-09,November,12,No,Saturday,Member,507
31571,2019-11-09,November,13,No,Saturday,Casual,77
31572,2019-11-09,November,13,No,Saturday,Member,442
31573,2019-11-09,November,14,No,Saturday,Casual,71
31574,2019-11-09,November,14,No,Saturday,Member,463
31575,2019-11-09,November,15,No,Saturday,Casual,104
31576,2019-11-09,November,15,No,Saturday,Member,447
31577,2019-11-09,November,16,No,Saturday,Casual,58
31578,2019-11-09,November,16,No,Saturday,Member,432
31579,2019-11-09,November,17,No,Saturday,Casual,54
31580,2019-11-09,November,17,No,Saturday,Member,342
31581,2019-11-09,November,18,No,Saturday,Casual,24
31582,2019-11-09,November,18,No,Saturday,Member,228
31583,2019-11-09,November,19,No,Saturday,Casual,26
31584,2019-11-09,November,19,No,Saturday,Member,242
31585,2019-11-09,November,20,No,Saturday,Casual,13
31586,2019-11-09,November,20,No,Saturday,Member,157
31587,2019-11-09,November,21,No,Saturday,Casual,8
31588,2019-11-09,November,21,No,Saturday,Member,129
31589,2019-11-09,November,22,No,Saturday,Casual,9
31590,2019-11-09,November,22,No,Saturday,Member,109
31591,2019-11-09,November,23,No,Saturday,Casual,8
31592,2019-11-09,November,23,No,Saturday,Member,84
31593,2019-11-10,November,0,No,Sunday,Casual,4
31594,2019-11-10,November,0,No,Sunday,Member,88
31595,2019-11-10,November,1,No,Sunday,Casual,5
31596,2019-11-10,November,1,No,Sunday,Member,53
31597,2019-11-10,November,2,No,Sunday,Casual,5
31598,2019-11-10,November,2,No,Sunday,Member,30
31599,2019-11-10,November,3,No,Sunday,Casual,9
31600,2019-11-10,November,3,No,Sunday,Member,14
31601,2019-11-10,November,4,No,Sunday,Casual,4
31602,2019-11-10,November,4,No,Sunday,Member,9
31603,2019-11-10,November,5,No,Sunday,Casual,1
31604,2019-11-10,November,5,No,Sunday,Member,10
31605,2019-11-10,November,6,No,Sunday,Member,28
31606,2019-11-10,November,7,No,Sunday,Casual,4
31607,2019-11-10,November,7,No,Sunday,Member,80
31608,2019-11-10,November,8,No,Sunday,Casual,20
31609,2019-11-10,November,8,No,Sunday,Member,166
31610,2019-11-10,November,9,No,Sunday,Casual,50
31611,2019-11-10,November,9,No,Sunday,Member,310
31612,2019-11-10,November,10,No,Sunday,Casual,88
31613,2019-11-10,November,10,No,Sunday,Member,440
